2026-07-19 12:44:03 | INFO | supply_chain_delivery_app | logger.initialized path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_capstone/sc_delivery_thesis_app/log/delivery_chat_run_20260719_124403.log
2026-07-19 12:44:03 | INFO | supply_chain_delivery_app | app.startup log_path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_capstone/sc_delivery_thesis_app/log/delivery_chat_run_20260719_124403.log
2026-07-19 12:44:22 | INFO | supply_chain_delivery_app | request.received request_id=1bc65e0fe661 pending=False has_orders_file=True message_len=58
2026-07-19 12:44:22 | INFO | supply_chain_delivery_app | request.confirmation request_id=1bc65e0fe661 action=confirm is_quick_action=False
2026-07-19 12:44:22 | INFO | supply_chain_delivery_app | request.awaiting_confirmation request_id=1bc65e0fe661
2026-07-19 12:44:35 | INFO | supply_chain_delivery_app | request.received request_id=a694872f777b pending=True has_orders_file=True message_len=3
2026-07-19 12:44:35 | INFO | supply_chain_delivery_app | request.confirmation request_id=a694872f777b action=run_confirmed is_quick_action=False
2026-07-19 12:44:35 | INFO | supply_chain_delivery_app | run.started request_id=a694872f777b query_len=704 has_orders_file=True
2026-07-19 12:45:25 | INFO | supply_chain_delivery_app | tool.call.started request_id=a694872f777b tool=predict_delivery_delays_tool args={'request': 'Predict delivery delays for today using the provided orders data file: /private/var/folders/ch/ytl512191...
2026-07-19 12:45:25 | INFO | supply_chain_delivery_app | tool.call.completed request_id=a694872f777b tool=predict_delivery_delays_tool duration_ms=47254
2026-07-19 12:45:25 | INFO | supply_chain_delivery_app | predict.rows request_id=a694872f777b source=tool_stream count=50
2026-07-19 12:45:57 | INFO | supply_chain_delivery_app | tool.call.started request_id=a694872f777b tool=diagnose_delay_patterns_tool args={'request': "Diagnose today's delay patterns versus historical data using the fresh prediction output for the provide...
2026-07-19 12:45:57 | INFO | supply_chain_delivery_app | tool.call.completed request_id=a694872f777b tool=diagnose_delay_patterns_tool duration_ms=28592
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | run.outputs request_id=a694872f777b predict=True diagnosis=False simulate=False recommend=False email=False
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | debug.agent_text request_id=a694872f777b agent=predict is_real=True preview='### Cross-Dimensional Delay Insights\n\nThe enriched delayed orders show that today’s delays are not coming from one issue alone: the biggest failures happen when tight delivery promises, bad weather, a'
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | debug.agent_text request_id=a694872f777b agent=simulate is_real=False preview=''
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | debug.agent_text request_id=a694872f777b agent=diagnosis is_real=False preview=''
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | debug.agent_text request_id=a694872f777b agent=recommend is_real=False preview=''
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | debug.agent_text request_id=a694872f777b agent=email is_real=False preview=''
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | run.completed request_id=a694872f777b duration_ms=83633
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | run.usage.summary request_id=a694872f777b usage_events=1 prompt_tokens_total=30730 completion_tokens_total=174 total_tokens_total=30904
2026-07-19 12:45:58 | INFO | supply_chain_delivery_app | run.response_cache_stored request_id=a694872f777b keys=['predict_csv', 'predict_df', 'predict_md']
