2026-07-18 12:13:40 | INFO | supply_chain_delivery_app | logger.initialized path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_capstone/supply_chain_delivery_app/log/delivery_chat_run_20260718_121340.log
2026-07-18 12:13:40 | INFO | supply_chain_delivery_app | app.startup log_path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_capstone/supply_chain_delivery_app/log/delivery_chat_run_20260718_121340.log
2026-07-18 12:13:47 | INFO | supply_chain_delivery_app | request.received request_id=e916111ba5c0 pending=False has_orders_file=True message_len=237
2026-07-18 12:13:47 | INFO | supply_chain_delivery_app | request.confirmation request_id=e916111ba5c0 action=run_confirmed is_quick_action=True
2026-07-18 12:13:47 | INFO | supply_chain_delivery_app | run.started request_id=e916111ba5c0 query_len=883 has_orders_file=True
2026-07-18 12:13:49 | INFO | supply_chain_delivery_app | agent.updated request_id=e916111ba5c0 agent=Supply Chain Last-Mile Delivery Optimization Expert Agent
2026-07-18 12:13:51 | INFO | supply_chain_delivery_app | tool.call.started request_id=e916111ba5c0 tool=predict_delivery_delays_tool args=(input=Run delay prediction on the orders data at /private/var/folders/ch/ytl512191s...)
2026-07-18 12:13:51 | INFO | supply_chain_delivery_app | llm.usage request_id=e916111ba5c0 model=gpt-5.4-2026-03-05 prompt_tokens=5162 completion_tokens=106 total_tokens=5268
2026-07-18 12:14:41 | INFO | supply_chain_delivery_app | tool.call.completed request_id=e916111ba5c0 tool=predict_delivery_delays_tool duration_ms=49390
2026-07-18 12:14:41 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=predict_delivery_delays_tool payload_len=20773
2026-07-18 12:14:42 | INFO | supply_chain_delivery_app | tool.call.started request_id=e916111ba5c0 tool=diagnose_delay_patterns args=(input=Run delay patterns and root cause diagnosis using the fresh prediction output...)
2026-07-18 12:14:42 | INFO | supply_chain_delivery_app | llm.usage request_id=e916111ba5c0 model=gpt-5.4-2026-03-05 prompt_tokens=10466 completion_tokens=37 total_tokens=10503
2026-07-18 12:15:11 | INFO | supply_chain_delivery_app | tool.call.completed request_id=e916111ba5c0 tool=diagnose_delay_patterns duration_ms=29233
2026-07-18 12:15:11 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=diagnose_delay_patterns payload_len=18793
2026-07-18 12:15:13 | INFO | supply_chain_delivery_app | tool.call.started request_id=e916111ba5c0 tool=delay_simulations_tool args=(input=Simulate delays for weather_condition=stormy and region=east using the curren...)
2026-07-18 12:15:13 | INFO | supply_chain_delivery_app | llm.usage request_id=e916111ba5c0 model=gpt-5.4-2026-03-05 prompt_tokens=15854 completion_tokens=41 total_tokens=15895
2026-07-18 12:15:42 | INFO | supply_chain_delivery_app | tool.call.completed request_id=e916111ba5c0 tool=delay_simulations_tool duration_ms=29696
2026-07-18 12:15:42 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=delay_simulations_tool payload_len=17237
2026-07-18 12:15:44 | INFO | supply_chain_delivery_app | tool.call.started request_id=e916111ba5c0 tool=recommendation_tool args=(input=Generate optimization recommendations using the fresh prediction and diagnosi...)
2026-07-18 12:15:44 | INFO | supply_chain_delivery_app | llm.usage request_id=e916111ba5c0 model=gpt-5.4-2026-03-05 prompt_tokens=20061 completion_tokens=49 total_tokens=20110
2026-07-18 12:15:45 | INFO | supply_chain_delivery_app | tool.recommend_actions.started
2026-07-18 12:15:45 | INFO | supply_chain_delivery_app | tool.recommend_actions.data dims_compared=6 hist_high_risk=10 daily_high_risk=10 severity_hotspots=5 hist_top_dims=6 daily_top_dims=6 output_chars=3666
2026-07-18 12:16:04 | INFO | supply_chain_delivery_app | rag.retrieve.started input_len=3666 rerank_top_n=8
2026-07-18 12:16:07 | INFO | supply_chain_delivery_app | rag.collection.load.started
2026-07-18 12:16:08 | INFO | supply_chain_delivery_app | rag.collection.load.completed duration_ms=792 count=73
2026-07-18 12:16:08 | INFO | supply_chain_delivery_app | rag.retrieve.hybrid_prefilter candidates=12
2026-07-18 12:16:08 | INFO | supply_chain_delivery_app | rag.cross_encoder.load model=cross-encoder/ms-marco-MiniLM-L-6-v2
2026-07-18 12:16:17 | INFO | supply_chain_delivery_app | rag.cross_encoder.ready
2026-07-18 12:16:17 | INFO | supply_chain_delivery_app | rag.retrieve.cross_encoder_rerank returned=8
2026-07-18 12:16:17 | INFO | supply_chain_delivery_app | rag.retrieve.completed duration_ms=12938 retrieved=15 returned=8
2026-07-18 12:16:17 | INFO | supply_chain_delivery_app | tool.recommend_actions.completed status=ok duration_ms=31890
2026-07-18 12:16:40 | INFO | supply_chain_delivery_app | tool.call.completed request_id=e916111ba5c0 tool=recommendation_tool duration_ms=55678
2026-07-18 12:16:40 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=recommendation_tool payload_len=11766
2026-07-18 12:16:41 | INFO | supply_chain_delivery_app | tool.call.started request_id=e916111ba5c0 tool=email_alert_tool args=(input=Generate customer email alerts for all delayed orders using the current fresh...)
2026-07-18 12:16:41 | INFO | supply_chain_delivery_app | llm.usage request_id=e916111ba5c0 model=gpt-5.4-2026-03-05 prompt_tokens=22730 completion_tokens=33 total_tokens=22763
2026-07-18 12:16:44 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.started
2026-07-18 12:16:44 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.completed status=ok duration_ms=8 csv_path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_capstone/supply_chain_delivery_app/output/daily_delivery_delay_prediction.csv
2026-07-18 12:16:49 | INFO | supply_chain_delivery_app | tool.call.completed request_id=e916111ba5c0 tool=email_alert_tool duration_ms=7518
2026-07-18 12:16:49 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=email_alert_tool payload_len=2388
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | llm.usage request_id=e916111ba5c0 model=gpt-5.4-2026-03-05 prompt_tokens=23306 completion_tokens=245 total_tokens=23551
2026-07-18 12:16:52 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=predict_delivery_delays_tool payload_len=20773
2026-07-18 12:16:52 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=diagnose_delay_patterns payload_len=18793
2026-07-18 12:16:52 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=delay_simulations_tool payload_len=17237
2026-07-18 12:16:52 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=recommendation_tool payload_len=11766
2026-07-18 12:16:52 | WARNING | supply_chain_delivery_app | tool.payload.unparseable request_id=e916111ba5c0 tool=email_alert_tool payload_len=2388
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | run.outputs request_id=e916111ba5c0 predict=False diagnosis=False simulate=True recommend=True email=True
2026-07-18 12:16:52 | WARNING | supply_chain_delivery_app | run.warnings request_id=e916111ba5c0 count=10
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | debug.agent_text request_id=e916111ba5c0 agent=predict is_real=False preview=''
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | debug.agent_text request_id=e916111ba5c0 agent=simulate is_real=True preview='### Delivery Delay Simulation Results\n\nAnalyzed **241** simulated orders (weather: stormy; region: east; vehicle: truck, van, scooter, ev van, ev bike, bike).\n\n**Simulated Severity Distribution:**\n- M'
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | debug.agent_text request_id=e916111ba5c0 agent=diagnosis is_real=False preview=''
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | debug.agent_text request_id=e916111ba5c0 agent=recommend is_real=True preview='The overall optimization approach is to immediately reduce exposure to the highest-risk combinations rather than trying to recover inherently unstable promises. Priority themes are curbing **express**'
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | debug.agent_text request_id=e916111ba5c0 agent=email is_real=True preview='Customer delay emails were generated for delayed orders using severity-based templates, including both minor-delay and significant-delay notices. The output includes ready-to-send customer communicati'
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | run.completed request_id=e916111ba5c0 duration_ms=185131
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | run.usage.summary request_id=e916111ba5c0 usage_events=6 prompt_tokens_total=97579 completion_tokens_total=511 total_tokens_total=98090
2026-07-18 12:16:52 | INFO | supply_chain_delivery_app | run.response_cache_stored request_id=e916111ba5c0 keys=['email_csv', 'email_md', 'recommend_md', 'simulate_csv', 'simulate_df', 'simulate_md']
