2026-07-19 15:41:23 | INFO | supply_chain_delivery_app | logger.initialized path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_capstone/sc_delivery_thesis_app/log/delivery_chat_run_20260719_154123.log
2026-07-19 15:41:23 | INFO | supply_chain_delivery_app | app.startup log_path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_capstone/sc_delivery_thesis_app/log/delivery_chat_run_20260719_154123.log
2026-07-19 15:41:30 | INFO | supply_chain_delivery_app | request.received request_id=d3b1315d56f1 pending=False has_orders_file=True message_len=20
2026-07-19 15:41:30 | INFO | supply_chain_delivery_app | request.confirmation request_id=d3b1315d56f1 action=confirm is_quick_action=False
2026-07-19 15:41:30 | INFO | supply_chain_delivery_app | request.awaiting_confirmation request_id=d3b1315d56f1
2026-07-19 15:41:33 | INFO | supply_chain_delivery_app | request.received request_id=f88db1cf8d01 pending=True has_orders_file=True message_len=3
2026-07-19 15:41:33 | INFO | supply_chain_delivery_app | request.confirmation request_id=f88db1cf8d01 action=run_confirmed is_quick_action=False
2026-07-19 15:41:33 | INFO | supply_chain_delivery_app | run.started request_id=f88db1cf8d01 query_len=663 has_orders_file=True
2026-07-19 15:42:07 | INFO | supply_chain_delivery_app | tool.call.started request_id=f88db1cf8d01 tool=diagnose_delay_patterns_tool args={'request': "Diagnose delay patterns for the current fresh prediction output and compare today's predicted delays ver...
2026-07-19 15:42:07 | INFO | supply_chain_delivery_app | tool.call.completed request_id=f88db1cf8d01 tool=diagnose_delay_patterns_tool duration_ms=30680
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | run.outputs request_id=f88db1cf8d01 predict=False diagnosis=True simulate=False recommend=False email=False
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | debug.agent_text request_id=f88db1cf8d01 agent=predict is_real=False preview=''
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | debug.agent_text request_id=f88db1cf8d01 agent=simulate is_real=False preview=''
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | debug.agent_text request_id=f88db1cf8d01 agent=diagnosis is_real=True preview='### Delay Pattern Diagnosis: Today vs Historical\n\n**Overall**\n- Today processed **5,000** deliveries with **1,346** predicted delays, a delay rate of **26.9%**.\n- Historical baseline shows **20,000** '
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | debug.agent_text request_id=f88db1cf8d01 agent=recommend is_real=False preview=''
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | debug.agent_text request_id=f88db1cf8d01 agent=email is_real=False preview=''
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | run.completed request_id=f88db1cf8d01 duration_ms=35319
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | run.usage.summary request_id=f88db1cf8d01 master_prompt=15400 master_completion=82 master_total=15482 subagent_prompt=18496 subagent_completion=5192 subagent_total=23688 grand_prompt=33896 grand_completion=5274 grand_total=39170
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | run.usage.subagent request_id=f88db1cf8d01 tool=diagnose_delay_patterns_tool prompt=18496 completion=5192 total=23688
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | run.timing.summary request_id=f88db1cf8d01 tool_time_s=30.68 master_time_approx_s=4.64 wall_time_s=35.32
2026-07-19 15:42:09 | INFO | supply_chain_delivery_app | run.response_cache_stored request_id=f88db1cf8d01 keys=['diag_comp_df', 'diag_hr_df', 'diagnosis_md']
