2026-09-06 14:56:35 | INFO | supply_chain_delivery_app | logger.initialized path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_thesis/supply_chain_topology_app/log/delivery_chat_run_20260906_145635.log
2026-09-06 14:57:50 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.started
2026-09-06 14:57:50 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.generated count=10
2026-09-06 14:57:50 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.completed status=ok duration_ms=15 csv_path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_thesis/prediction_pipeline/data/processed/daily_delivery_delay_prediction.csv
2026-09-06 14:57:54 | INFO | supply_chain_delivery_app | tool.recommend_actions.started
2026-09-06 14:57:54 | INFO | supply_chain_delivery_app | tool.recommend_actions.data diagnosis_chars=3529 dims_compared=6 hist_high_risk=10 daily_high_risk=10 severity_hotspots=5 hist_top_dims=6 daily_top_dims=6 output_chars=7263
2026-09-06 14:57:57 | INFO | supply_chain_delivery_app | rag.retrieve.started input_len=7263 rerank_top_n=8
2026-09-06 14:57:58 | INFO | supply_chain_delivery_app | rag.collection.load.started
2026-09-06 14:57:58 | INFO | supply_chain_delivery_app | rag.collection.load.completed duration_ms=67 count=73
2026-09-06 14:57:58 | INFO | supply_chain_delivery_app | rag.retrieve.hybrid_prefilter candidates=12
2026-09-06 14:57:58 | INFO | supply_chain_delivery_app | rag.cross_encoder.load model=cross-encoder/ms-marco-MiniLM-L-6-v2
2026-09-06 14:58:06 | INFO | supply_chain_delivery_app | rag.cross_encoder.ready
2026-09-06 14:58:06 | INFO | supply_chain_delivery_app | rag.retrieve.cross_encoder_rerank returned=8
2026-09-06 14:58:06 | INFO | supply_chain_delivery_app | rag.retrieve.completed duration_ms=9664 retrieved=15 returned=8
2026-09-06 14:58:06 | INFO | supply_chain_delivery_app | tool.recommend_actions.completed status=ok duration_ms=12663
2026-09-06 14:59:08 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.started
2026-09-06 14:59:08 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.generated count=10
2026-09-06 14:59:08 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.completed status=ok duration_ms=16 csv_path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_thesis/prediction_pipeline/data/processed/daily_delivery_delay_prediction.csv
2026-09-06 14:59:12 | INFO | supply_chain_delivery_app | tool.recommend_actions.started
2026-09-06 14:59:12 | INFO | supply_chain_delivery_app | tool.recommend_actions.data diagnosis_chars=3523 dims_compared=6 hist_high_risk=10 daily_high_risk=10 severity_hotspots=5 hist_top_dims=6 daily_top_dims=6 output_chars=7257
2026-09-06 14:59:12 | INFO | supply_chain_delivery_app | rag.retrieve.started input_len=7257 rerank_top_n=8
2026-09-06 14:59:13 | INFO | supply_chain_delivery_app | rag.collection.load.started
2026-09-06 14:59:13 | INFO | supply_chain_delivery_app | rag.collection.load.completed duration_ms=19 count=73
2026-09-06 14:59:13 | INFO | supply_chain_delivery_app | rag.retrieve.hybrid_prefilter candidates=12
2026-09-06 14:59:13 | INFO | supply_chain_delivery_app | rag.retrieve.cross_encoder_rerank returned=8
2026-09-06 14:59:13 | INFO | supply_chain_delivery_app | rag.retrieve.completed duration_ms=646 retrieved=15 returned=8
2026-09-06 14:59:13 | INFO | supply_chain_delivery_app | tool.recommend_actions.completed status=ok duration_ms=679
